No,FI10501J.PV,FI10301J.PV,PI10105.PV,PI10103.PV,TI10101.PV,TI10103.PV,PI10101.PV,PIP101A1.PV,PIP101B1.PV,WIP101A.PV,WIP101B.PV,EIP101A.PV,EIP101B.PV,FIC10101.PV,FIC10101.OP,FIC10101.SP,LIC10101.PV,LIC10101.OP,LIC10101.SP,VX1YHQ.OP,VX2YHQ.OP,VX9D101.OP,VX2D101.OP,VX1P101.OP,PSV10101AB.OP,DS_P101.OP,XL_P101.OP,label
2956,60.540421,0,1.895397,0,37.904526,25.152093,0.801346,2.856562,0,89.342789,0,14.847947,0,61.032456,33.707093,60.870568,50.029095,33.816982,50,27,0,0,0,0,0,0,0,0
2957,60.548014,0,1.888718,0,37.991787,24.896453,0.803593,2.842951,0,89.259019,0,14.850243,0,61.093714,33.556844,60.625013,49.96108,33.680563,50,27,0,0,0,0,0,0,0,0
2958,60.794862,0,1.909881,0,38.123164,24.950306,0.799702,2.844301,0,89.362154,0,14.78266,0,61.028072,33.556054,60.586998,49.950766,33.659443,50,27,0,0,0,0,0,0,0,0
2959,60.644729,0,1.904995,0,38.12796,25.008387,0.798933,2.841861,0,89.284142,0,14.849901,0,60.880787,33.670752,60.70922,49.984793,33.727345,50,27,0,0,0,0,0,0,0,0
2960,60.805426,0,1.894123,0,37.994022,24.944356,0.79805,2.860391,0,89.311357,0,14.779762,0,60.608647,33.758331,60.63254,49.963675,33.684744,50,27,0,0,0,0,0,0,0,0
2961,61.021178,0,1.897969,0,38.058028,24.939793,0.799421,2.855805,0,89.193091,0,14.838406,0,60.501284,33.758667,60.524394,49.933964,33.624663,50,27,0,0,0,0,0,0,0,0
2962,60.743533,0,1.908283,0,38.189228,24.83151,0.796585,2.845093,0,89.09832,0,14.888137,0,61.071063,33.482511,60.510211,49.930373,33.616784,50,27,0,0,0,0,0,0,0,0
2963,60.767687,0,1.90596,0,37.869703,24.981057,0.796744,2.843911,0,89.06752,0,14.911974,0,60.796982,33.76086,60.858326,50.026937,33.810181,50,27,0,0,0,0,0,0,0,0
2964,60.602986,0,1.905155,0,37.97226,25.053805,0.802121,2.846417,0,88.986354,0,14.901663,0,60.685097,33.741798,60.702399,49.983705,33.723555,50,27,0,0,0,0,0,0,0,0
2965,60.450464,0,1.912621,0,37.733899,25.04368,0.800391,2.844493,0,89.325177,0,14.832206,0,60.873687,33.70397,60.810113,50.013558,33.783396,50,27,0,0,0,0,0,0,0,0
2966,60.81312,0,1.898422,0,37.955083,24.907426,0.795059,2.861593,0,88.835925,0,14.81245,0,61.001008,33.717584,60.970125,50.057717,33.872291,50,27,0,0,0,0,0,0,0,0
2967,60.624922,0,1.90659,0,38.045516,24.964126,0.801787,2.865294,0,89.237427,0,14.749742,0,60.567312,33.706886,60.515793,49.931854,33.619885,50,27,0,0,0,0,0,0,0,0
2968,60.630604,0,1.897636,0,38.013438,24.884945,0.797898,2.843534,0,88.99582,0,14.899378,0,60.405029,33.934866,60.837625,50.021146,33.79868,50,27,0,0,0,0,0,0,0,0
2969,60.824826,0,1.904555,0,37.954671,24.996621,0.798938,2.849431,0,89.452392,0,14.888692,0,60.507766,33.808946,60.647711,49.96855,33.693173,50,27,0,0,0,0,0,0,0,0
2970,61.008656,0,1.914229,0,38.044929,24.983974,0.797751,2.850373,0,89.043004,0,14.786058,0,60.501053,33.780833,60.572952,49.948043,33.65164,50,27,0,0,0,0,0,0,0,0
2971,60.655506,0,1.900216,0,37.986324,25.008983,0.797746,2.843949,0,89.222652,0,14.841045,0,60.789979,33.651217,60.583975,49.951348,33.657764,50,27,0,0,0,0,0,0,0,0
2972,60.861485,0,1.892682,0,38.045822,25.122274,0.798689,2.860209,0,89.097772,0,14.897867,0,60.760692,33.800455,60.882362,50.034063,33.823534,50,27,0,0,0,0,0,0,0,0
2973,60.7129,0,1.906091,0,38.136286,25.068051,0.80077,2.851364,0,89.253385,0,14.929502,0,60.884794,33.719783,60.828693,50.01906,33.793718,50,27,0,0,0,0,0,0,0,0
2974,61.091211,0,1.911043,0,37.880438,24.886481,0.801399,2.84592,0,89.240963,0,14.842963,0,60.665886,33.661012,60.489321,49.925164,33.605178,50,27,0,0,0,0,0,0,0,0
2975,60.955388,0,1.894503,0,38.158305,25.001558,0.801156,2.852376,0,88.692611,0,14.891487,0,60.510048,33.920637,60.892165,50.036881,33.82898,50,27,0,0,0,0,0,0,0,0
2976,60.731612,0,1.890458,0,37.864316,25.061397,0.799853,2.824725,0,88.74581,0,14.862862,0,60.711467,33.805499,60.826831,50.01864,33.792684,50,27,0,0,0,0,0,0,0,0
2977,60.810339,0,1.899252,0,37.927215,25.085325,0.803141,2.834884,0,88.803738,0,14.871344,0,60.595536,33.760161,60.608055,49.958078,33.671142,50,27,0,0,0,0,0,0,0,0
2978,60.748171,0,1.891521,0,37.937455,25.035312,0.79902,2.84504,0,88.806975,0,14.954591,0,60.785572,33.692427,60.654432,49.971105,33.696907,50,27,0,0,0,0,0,0,0,0
2979,60.658368,0,1.896372,0,38.084065,25.007888,0.799316,2.835472,0,89.076299,0,14.931605,0,60.731405,33.865914,60.97441,50.059689,33.874672,50,27,0,0,0,0,0,0,0,0
2980,60.751417,0,1.892024,0,38.012991,24.872525,0.802141,2.847825,0,89.059861,0,14.853705,0,60.911616,33.765728,60.928105,50.046594,33.848947,50,27,0,0,0,0,0,0,0,0
2981,60.824909,0,1.90236,0,37.867362,24.938623,0.795875,2.849525,0,89.039174,0,14.810339,0,60.530253,33.758814,60.531126,49.936639,33.628403,50,27,0,0,0,0,0,0,0,0
2982,60.66588,0,1.904142,0,37.842563,24.81608,0.798753,2.867541,0,89.020041,0,14.80828,0,60.642654,33.775788,60.679277,49.977902,33.71071,50,27,0,0,0,0,0,0,0,0
2983,60.979041,0,1.902233,0,38.091038,25.075517,0.799498,2.860174,0,89.243518,0,14.845564,0,61.006845,33.638809,60.75224,49.998179,33.751244,50,27,0,0,0,0,0,0,0,0
2984,60.831508,0,1.90034,0,37.897034,24.923084,0.801333,2.839213,0,88.958169,0,14.847582,0,60.695818,33.844387,60.890766,50.036476,33.828203,50,27,0,0,0,0,0,0,0,0
2985,60.504342,0,1.909617,0,38.175695,24.959489,0.797775,2.850643,0,88.594982,0,14.776912,0,60.730944,33.899203,61.029335,50.074594,33.905186,50,27,0,0,0,0,0,0,0,0
2986,60.882014,0,1.894073,0,37.84529,25.024797,0.799019,2.859159,0,89.312093,0,14.821618,0,60.410537,33.973632,60.847278,50.023903,33.804043,50,27,0,0,0,0,0,0,0,0
2987,60.898855,0,1.899771,0,38.163713,25.024459,0.797585,2.839343,0,88.821401,0,14.797638,0,60.89016,33.719416,60.763368,50.000592,33.757427,50,27,0,0,0,0,0,0,0,0
2988,61.091644,0,1.905105,0,37.978848,24.902941,0.803681,2.857467,0,89.525321,0,14.832644,0,60.971696,33.609668,60.621328,49.96133,33.678516,50,27,0,0,0,0,0,0,0,0
2989,60.824741,0,1.911313,0,38.001047,25.123324,0.798916,2.849076,0,89.37913,0,14.833269,0,61.011225,33.611858,60.687375,49.979777,33.715209,50,27,0,0,0,0,0,0,0,0
2990,60.847104,0,1.888697,0,37.864145,24.971221,0.796873,2.8347,0,89.517258,0,14.903447,0,60.953578,33.626311,60.680455,49.977965,33.711364,50,27,0,0,0,0,0,0,0,0
2991,60.82735,0,1.897408,0,37.899747,25.023148,0.804052,2.858441,0,89.168712,0,14.913179,0,60.640042,33.606274,60.341723,49.884451,33.52318,50,27,0,0,0,0,0,0,0,0
2992,60.607414,0,1.897939,0,38.246351,24.941593,0.798273,2.854739,0,89.450197,0,14.84757,0,60.156954,34.009542,60.727924,49.99177,33.737736,50,27,0,0,0,0,0,0,0,0
2993,60.635256,0,1.901447,0,37.932916,25.11769,0.799599,2.849155,0,88.932268,0,14.812071,0,60.361919,33.931734,60.733076,49.993235,33.740598,50,27,0,0,0,0,0,0,0,0
2994,60.745125,0,1.905687,0,38.328163,24.971325,0.801459,2.850364,0,89.166978,0,14.860428,0,60.850088,33.797819,60.915573,50.04371,33.841985,50,27,0,0,0,0,0,0,0,0
2995,60.319405,0,1.900061,0,38.087061,24.982532,0.802454,2.83943,0,88.917911,0,14.93329,0,60.878177,33.653261,60.63464,49.965844,33.685911,50,27,0,0,0,0,0,0,0,0
2996,60.712722,0,1.894166,0,37.953696,24.921245,0.796436,2.857172,0,89.18405,0,14.910017,0,60.828321,33.734073,60.77047,50.003557,33.761372,50,27,0,0,0,0,0,0,0,0
2997,60.781701,0,1.903543,0,38.153076,24.878338,0.795846,2.853527,0,89.007578,0,14.834811,0,60.640403,33.91188,60.961229,50.056264,33.867349,50,27,0,0,0,0,0,0,0,0
2998,60.772749,0,1.901826,0,38.028286,25.07902,0.797938,2.856113,0,89.567907,0,14.81053,0,60.867059,33.666734,60.650728,49.970163,33.694849,50,27,0,0,0,0,0,0,0,0
2999,60.744304,0,1.898967,0,37.806293,25.046819,0.802844,2.867643,0,89.467781,0,14.885922,0,60.773024,33.753101,60.752394,49.998411,33.75133,50,27,0,0,0,0,0,0,0,0
3000,60.909869,0,1.890477,0,38.02783,25.169515,0.798272,2.857439,0,89.27046,0,14.93839,0,60.504452,33.666334,60.302087,49.873956,33.501159,50,27,0,0,0,0,0,0,0,0
3001,60.702487,0,1.896051,0,38.053401,25.036719,0.797248,2.851935,0,89.257212,0,14.782553,0,60.876397,33.695363,60.747913,49.997808,33.748841,50,27,0,0,0,0,0,0,0,0
3002,60.704067,0,1.900807,0,37.861374,24.909661,0.801003,2.855175,0,89.397813,0,14.80512,0,60.697001,33.705698,60.598347,49.956479,33.665749,50,27,0,0,0,0,0,0,0,0
3003,60.601731,0,1.896576,0,37.948507,24.997234,0.801119,2.853989,0,88.569385,0,14.916156,0,60.627109,33.874648,60.891,50.037584,33.828333,50,27,0,0,0,0,0,0,0,0
3004,60.949889,0,1.901333,0,37.859928,25.021307,0.797459,2.856504,0,89.382644,0,14.894918,0,60.979762,33.699861,60.85847,50.028406,33.810261,50,27,0,0,0,0,0,0,0,0
3005,60.677448,0,1.89538,0,38.038874,24.909946,0.802828,2.839899,0,88.810742,0,14.832772,0,60.895135,33.604066,60.579355,49.951118,33.655197,50,27,0,0,0,0,0,0,0,0
3006,60.730037,0,1.899431,0,38.026558,24.913581,0.800154,2.833927,0,89.505793,0,14.836094,0,60.530657,33.712633,60.463622,49.919373,33.590901,50,27,0,0,0,0,0,0,0,0
3007,60.78995,0,1.902541,0,37.861954,24.915578,0.802425,2.845244,0,88.945423,0,14.856993,0,60.606134,33.908123,60.95565,50.055769,33.86425,50,27,0,0,0,0,0,0,0,0
3008,60.657445,0,1.892238,0,37.965197,24.971468,0.802872,2.853677,0,88.544865,0,14.863122,0,60.590927,33.918745,60.941004,50.051443,33.856113,50,27,0,0,0,0,0,0,0,0
3009,60.506296,0,1.901962,0,37.922234,25.042961,0.799435,2.851771,0,89.228768,0,14.848803,0,60.830163,33.73226,60.764993,50.002539,33.75833,50,27,0,0,0,0,0,0,0,0
3010,60.834514,0,1.893552,0,38.101817,24.964107,0.801236,2.849913,0,89.47364,0,14.853628,0,60.938373,33.661627,60.728286,49.99238,33.737937,50,27,0,0,0,0,0,0,0,0
3011,60.968643,0,1.889741,0,38.053618,24.928606,0.795851,2.839991,0,89.399948,0,14.888089,0,60.479039,33.87972,60.742122,49.996243,33.745624,50,27,0,0,0,0,0,0,0,0
3012,60.587058,0,1.903634,0,37.889853,24.940043,0.798179,2.848629,0,88.72853,0,14.907727,0,60.802283,33.655693,60.576367,49.950447,33.653537,50,27,0,0,0,0,0,0,0,0
3013,60.978129,0,1.908608,0,37.813602,25.059893,0.801086,2.856838,0,89.457489,0,14.756711,0,61.234273,33.566386,60.834095,50.021929,33.796719,50,27,0,0,0,0,0,0,0,0
3014,60.889633,0,1.902979,0,38.070095,25.077221,0.804315,2.849353,0,89.080335,0,14.918066,0,60.810986,33.620754,60.550501,49.943435,33.639167,50,27,0,0,0,0,0,0,0,0
3015,60.825611,0,1.895491,0,38.059297,24.871951,0.800828,2.856421,0,89.062626,0,14.806824,0,60.845345,33.552159,60.456449,49.917721,33.586916,50,27,0,0,0,0,0,0,0,0
3016,60.873777,0,1.898906,0,38.225784,25.007098,0.798603,2.846915,0,88.932485,0,14.816038,0,60.597513,33.906136,60.979592,50.062725,33.877551,50,27,0,0,0,0,0,0,0,0
3017,60.887409,0,1.890485,0,37.992175,24.967691,0.79847,2.852014,0,89.217809,0,14.799766,0,60.874953,33.785086,60.977811,50.061921,33.876562,50,27,0,0,0,0,0,0,0,0
3018,60.932397,0,1.89467,0,37.936228,25.145032,0.798622,2.852652,0,89.371737,0,14.8869,0,60.723624,33.664598,60.5659,49.947762,33.647722,50,27,0,0,0,0,0,0,0,0
3019,60.576251,0,1.897215,0,37.914778,24.960924,0.798373,2.83942,0,89.17349,0,14.859404,0,60.755586,33.709896,60.703271,49.985991,33.724039,50,27,0,0,0,0,0,0,0,0
3020,60.627985,0,1.900581,0,37.880553,24.985977,0.803277,2.846309,0,89.071101,0,14.839009,0,60.635882,33.687711,60.540039,49.940944,33.633355,50,27,0,0,0,0,0,0,0,0
3021,61.015885,0,1.89456,0,38.02544,24.962363,0.795941,2.855504,0,89.304125,0,14.843513,0,60.68694,33.776291,60.783936,50.00865,33.768853,50,27,0,0,0,0,0,0,0,0
3022,60.919418,0,1.890607,0,37.862272,25.018393,0.800676,2.856417,0,89.32451,0,14.857031,0,60.903262,33.798129,61.040261,50.079454,33.911256,50,27,0,0,0,0,0,0,0,0
3023,60.629036,0,1.890667,0,37.933398,25.107483,0.799685,2.844122,0,88.756528,0,14.866447,0,60.671878,33.888098,60.990092,50.065192,33.883384,50,27,0,0,0,0,0,0,0,0
3024,60.547895,0,1.90393,0,37.97507,24.920788,0.797928,2.860932,0,89.152515,0,14.841928,0,60.660212,33.740331,60.646842,49.969995,33.69269,50,27,0,0,0,0,0,0,0,0
3025,60.714514,0,1.904264,0,38.109232,25.060663,0.797777,2.848245,0,89.634624,0,14.837687,0,60.806835,33.753854,60.822826,50.018785,33.790459,50,27,0,0,0,0,0,0,0,0
3026,60.766747,0,1.90713,0,37.795513,25.032696,0.80014,2.862777,0,89.11109,0,14.816786,0,60.64267,33.723902,60.59448,49.955578,33.6636,50,27,0,0,0,0,0,0,0,0
3027,60.563766,0,1.89924,0,37.999322,25.008365,0.797631,2.845761,0,89.35481,0,14.865387,0,60.795243,33.777373,60.862857,50.029977,33.812698,50,27,0,0,0,0,0,0,0,0
3028,60.605491,0,1.902348,0,37.980914,25.013305,0.802638,2.858086,0,89.330846,0,14.766695,0,60.879247,33.653602,60.681556,49.979718,33.711976,50,27,0,0,0,0,0,0,0,0
3029,60.900107,0,1.90092,0,38.018056,25.036,0.800372,2.853853,0,89.730692,0,14.840821,0,60.989467,33.684215,60.868705,50.031546,33.815947,50,27,0,0,0,0,0,0,0,0
3030,60.567928,0,1.894602,0,38.007255,24.947816,0.801978,2.862634,0,89.402371,0,14.825998,0,60.816302,33.664832,60.662201,49.974312,33.701223,50,27,0,0,0,0,0,0,0,0
3031,60.907394,0,1.905155,0,38.115172,24.943237,0.79636,2.850958,0,88.906649,0,14.779069,0,60.607105,33.878538,60.913421,50.043876,33.84079,50,27,0,0,0,0,0,0,0,0
3032,60.901972,0,1.890234,0,37.861603,24.96898,0.800058,2.846793,0,89.573438,0,14.855371,0,60.703294,33.840207,60.909611,50.042604,33.838673,50,27,0,0,0,0,0,0,0,0
3033,60.976977,0,1.899643,0,37.932688,24.995684,0.803891,2.855201,0,89.143766,0,14.845171,0,60.687607,33.803691,60.804003,50.013203,33.780002,50,27,0,0,0,0,0,0,0,0
3034,60.694688,0,1.893407,0,38.069826,25.105518,0.796965,2.842086,0,89.180575,0,14.880443,0,60.622833,33.707382,60.528803,49.937073,33.627113,50,27,0,0,0,0,0,0,0,0
3035,61.149201,0,1.898832,0,37.886342,25.066549,0.80175,2.836598,0,89.348217,0,14.919656,0,60.819422,33.652323,60.615129,49.961246,33.675071,50,27,0,0,0,0,0,0,0,0
3036,60.808945,0,1.910292,0,37.868839,24.871667,0.796229,2.858145,0,89.148503,0,14.916135,0,60.810426,33.788883,60.906959,50.0421,33.837199,50,27,0,0,0,0,0,0,0,0
3037,61.1341,0,1.903355,0,37.844447,25.153361,0.79699,2.855298,0,89.383045,0,14.822622,0,60.674681,33.600715,60.368262,49.892997,33.537923,50,27,0,0,0,0,0,0,0,0
3038,60.914942,0,1.907486,0,38.161627,24.91465,0.798707,2.861237,0,88.48505,0,14.767882,0,60.610123,33.708195,60.549572,49.943642,33.638651,50,27,0,0,0,0,0,0,0,0
3039,60.816987,0,1.907326,0,37.797605,24.96681,0.801428,2.842583,0,89.086199,0,14.861523,0,60.630777,33.833987,60.839352,50.024017,33.79964,50,27,0,0,0,0,0,0,0,0
3040,60.885541,0,1.910504,0,38.080595,24.971231,0.802751,2.846291,0,89.179612,0,14.857338,0,60.74277,33.75195,60.765262,50.003419,33.758479,50,27,0,0,0,0,0,0,0,0
3041,60.753116,0,1.89337,0,37.896683,24.968023,0.796213,2.853837,0,88.825774,0,14.73319,0,60.667244,33.927437,61.058499,50.084451,33.921388,50,27,0,0,0,0,0,0,0,0
3042,60.866743,0,1.89772,0,38.097694,25.056176,0.801483,2.852956,0,89.175752,0,14.784694,0,60.758473,33.74901,60.748906,49.998461,33.749392,50,27,0,0,0,0,0,0,0,0
3043,60.890967,0,1.901055,0,38.094351,25.006341,0.800959,2.84033,0,89.757333,0,14.903457,0,60.9246,33.701868,60.816189,50.017065,33.786772,50,27,0,0,0,0,0,0,0,0
3044,60.555188,0,1.902982,0,38.157559,25.053418,0.800787,2.835153,0,89.188328,0,14.933046,0,60.808404,33.874322,61.070541,50.087282,33.928078,50,27,0,0,0,0,0,0,0,0
3045,60.472087,0,1.894162,0,38.022522,25.083028,0.7977,2.849346,0,89.179871,0,14.939291,0,60.747908,33.699492,60.624878,49.963669,33.680488,50,27,0,0,0,0,0,0,0,0
3046,60.788319,0,1.884481,0,38.057011,24.939238,0.79749,2.842758,0,89.044492,0,14.912457,0,60.872337,33.654156,60.661365,49.973934,33.700758,50,27,0,0,0,0,0,0,0,0
3047,60.893159,0,1.899982,0,37.992913,24.871647,0.794595,2.842702,0,89.427163,0,14.893756,0,61.092324,33.519339,60.610158,49.959911,33.67231,50,27,0,0,0,0,0,0,0,0
3048,60.637882,0,1.896861,0,37.829473,24.879506,0.796531,2.852337,0,89.489621,0,14.78817,0,60.979633,33.650463,60.804193,50.013741,33.780107,50,27,0,0,0,0,0,0,0,0
3049,60.897044,0,1.904003,0,37.925294,25.092033,0.800292,2.86432,0,88.636136,0,14.84308,0,60.72409,33.67627,60.614051,49.961118,33.674473,50,27,0,0,0,0,0,0,0,0
3050,60.72233,0,1.902639,0,37.921964,25.013542,0.795387,2.839603,0,89.088751,0,14.883295,0,60.868108,33.788227,61.001106,50.068292,33.889503,50,27,0,0,0,0,0,0,0,0
3051,60.60247,0,1.894813,0,38.126939,25.034005,0.797253,2.845346,0,88.795994,0,14.818393,0,60.781788,33.788606,60.907274,50.042017,33.837374,50,27,0,0,0,0,0,0,0,0
3052,60.506244,0,1.903004,0,38.05513,24.904138,0.800648,2.849076,0,88.788602,0,14.821434,0,60.903537,33.537368,60.491225,49.926814,33.606236,50,27,0,0,0,0,0,0,0,0
3053,60.480187,0,1.899969,0,38.068118,24.904456,0.798715,2.840186,0,89.747612,0,14.956933,0,60.655293,33.609394,60.42068,49.90768,33.567045,50,27,0,0,0,0,0,0,0,0
3054,60.983703,0,1.90217,0,37.944405,24.950452,0.802175,2.853778,0,89.443102,0,14.793138,0,60.852988,33.652719,60.724426,49.992093,33.735792,50,27,0,0,0,0,0,0,0,0
3055,60.740873,0,1.8941,0,37.838331,25.030287,0.801143,2.851947,0,88.74822,0,14.79657,0,60.769336,33.723442,60.797991,50.012465,33.776662,50,27,0,0,0,0,0,0,0,0
3056,60.675085,0,1.900784,0,38.071564,25.002517,0.798423,2.829238,0,88.543459,0,14.835436,0,60.417962,34.002106,61.032633,50.077257,33.907018,50,27,0,0,0,0,0,0,0,0
3057,60.646995,0,1.898054,0,37.829449,24.885745,0.800317,2.859029,0,89.179664,0,14.83737,0,61.006594,33.607886,60.751291,49.999111,33.750717,50,27,0,0,0,0,0,0,0,0
3058,60.835988,0,1.891932,0,38.041175,25.010703,0.800892,2.847068,0,89.048795,0,14.927059,0,60.48825,33.724522,60.494932,49.928259,33.608296,50,27,0,0,0,0,0,0,0,0
3059,60.668589,0,1.903361,0,38.132601,24.945433,0.803668,2.840111,0,88.807963,0,14.825562,0,60.787787,33.616701,60.566617,49.94843,33.648121,50,27,0,0,0,0,0,0,0,0
3060,60.436751,0,1.914705,0,38.070008,24.991274,0.799134,2.85901,0,88.614397,0,14.823938,0,60.786462,33.827618,61.024017,50.07511,33.902232,50,27,0,0,0,0,0,0,0,0
3061,60.956831,0,1.902518,0,38.026856,24.917284,0.797225,2.845787,0,89.015199,0,14.751068,0,60.793465,33.859777,61.084009,50.091318,33.935561,50,27,0,0,0,0,0,0,0,0
3062,61.296747,0,1.906071,0,37.825154,25.119024,0.801349,2.86038,0,89.390468,0,14.927346,0,60.46247,33.939187,60.90236,50.040656,33.834644,50,27,0,0,0,0,0,0,0,0
3063,60.776803,0,1.896898,0,37.837629,25.03784,0.79847,2.836759,0,89.453755,0,14.765613,0,60.887147,33.739393,60.878104,50.033749,33.821169,50,27,0,0,0,0,0,0,0,0
3064,60.927521,0,1.899249,0,37.935355,25.01974,0.805575,2.86012,0,89.124044,0,14.780748,0,60.939473,33.603706,60.64478,49.969092,33.691545,50,27,0,0,0,0,0,0,0,0
3065,60.569662,0,1.889879,0,38.08217,25.110143,0.800093,2.846311,0,88.784176,0,14.858225,0,60.808511,33.643632,60.616454,49.961416,33.675808,50,27,0,0,0,0,0,0,0,0
3066,60.675256,0,1.898346,0,38.084472,25.098142,0.800048,2.846705,0,89.424919,0,14.898323,0,60.808007,33.652287,60.646211,49.969833,33.692339,50,27,0,0,0,0,0,0,0,0
3067,60.358977,0,1.903819,0,38.009733,25.019572,0.800209,2.845014,0,89.284955,0,14.900535,0,60.562716,33.726542,60.567665,49.948273,33.648703,50,27,0,0,0,0,0,0,0,0
3068,60.820497,0,1.900559,0,38.037896,24.961745,0.8022,2.852717,0,88.941162,0,14.845043,0,60.458399,33.842961,60.708609,49.987487,33.727005,50,27,0,0,0,0,0,0,0,0
3069,60.913185,0,1.900783,0,38.003576,25.028209,0.798445,2.850317,0,89.134016,0,14.825341,0,60.289323,33.965851,60.783116,50.008143,33.768398,50,27,0,0,0,0,0,0,0,0
3070,60.80032,0,1.891507,0,37.754466,25.012082,0.798812,2.847548,0,89.054479,0,14.835829,0,60.549351,33.729517,60.513765,49.933655,33.618758,50,27,0,0,0,0,0,0,0,0
3071,60.568767,0,1.893932,0,37.928911,24.926083,0.796643,2.843336,0,89.652167,0,14.872535,0,60.674989,33.707665,60.595533,49.956585,33.664185,50,27,0,0,0,0,0,0,0,0
3072,60.971874,0,1.902622,0,37.778222,24.981701,0.801224,2.854434,0,89.009706,0,14.883826,0,60.820986,33.691792,60.713013,49.989272,33.729452,50,27,0,0,0,0,0,0,0,0
3073,60.435243,0,1.901353,0,38.106605,24.974538,0.803236,2.838804,0,89.349387,0,14.837366,0,60.774698,33.723574,60.740516,49.996927,33.744731,50,27,0,0,0,0,0,0,0,0
3074,60.948445,0,1.899927,0,38.107056,25.011341,0.799768,2.861457,0,89.10285,0,14.897994,0,60.639195,33.819749,60.810018,50.016152,33.783343,50,27,0,0,0,0,0,0,0,0
3075,60.898825,0,1.909449,0,38.071127,25.005407,0.799763,2.856868,0,89.068051,0,14.885164,0,60.708388,33.727006,60.672903,49.978174,33.707168,50,27,0,0,0,0,0,0,0,0
3076,61.059455,0,1.895879,0,38.069966,25.092259,0.800573,2.842473,0,89.333235,0,14.969844,0,60.807524,33.821996,60.974626,50.061678,33.874792,50,27,0,0,0,0,0,0,0,0
3077,60.630767,0,1.902372,0,38.117909,24.903362,0.799916,2.862139,0,88.879387,0,14.831677,0,60.550645,33.834877,60.734476,49.994994,33.741375,50,27,0,0,0,0,0,0,0,0
3078,60.682997,0,1.89206,0,37.717868,24.994413,0.802737,2.84771,0,89.454676,0,14.814674,0,60.672724,33.865544,60.909752,50.043465,33.838751,50,27,0,0,0,0,0,0,0,0
3079,60.601147,0,1.9083,0,38.05523,25.000605,0.800033,2.848808,0,89.314155,0,14.782901,0,60.790852,33.615002,60.484581,49.925733,33.602545,50,27,0,0,0,0,0,0,0,0
3080,60.89993,0,1.903589,0,38.199265,24.92132,0.799537,2.845136,0,88.726646,0,14.930874,0,60.998826,33.555262,60.585682,49.954046,33.658712,50,27,0,0,0,0,0,0,0,0
3081,60.801505,0,1.904608,0,37.883463,24.930024,0.802032,2.854129,0,89.283893,0,14.858157,0,60.80936,33.680826,60.686898,49.982251,33.714943,50,27,0,0,0,0,0,0,0,0
3082,60.588728,0,1.903245,0,38.105592,25.112686,0.798127,2.848253,0,89.020121,0,14.886859,0,60.551351,33.896056,60.890544,50.038626,33.82808,50,27,0,0,0,0,0,0,0,0
3083,61.025344,0,1.897986,0,37.988463,25.146257,0.795834,2.849258,0,89.102735,0,14.840274,0,60.974337,33.571015,60.606698,49.95998,33.670388,50,27,0,0,0,0,0,0,0,0
3084,60.834065,0,1.902119,0,38.144594,24.881279,0.800512,2.855736,0,89.541857,0,14.832684,0,60.736554,33.735496,60.738845,49.996704,33.743803,50,27,0,0,0,0,0,0,0,0
3085,61.017442,0,1.899603,0,37.957236,24.924803,0.798146,2.845073,0,88.926089,0,14.849242,0,60.570258,33.825853,60.763002,50.003397,33.757223,50,27,0,0,0,0,0,0,0,0
3086,60.99202,0,1.905229,0,38.159705,24.987538,0.799863,2.839576,0,89.00426,0,14.839128,0,60.725235,33.689965,60.619294,49.96366,33.677385,50,27,0,0,0,0,0,0,0,0
3087,61.061872,0,1.888509,0,38.224082,25.18307,0.802878,2.8614,0,89.61912,0,14.893729,0,60.721033,33.67857,60.597677,49.957866,33.665376,50,27,0,0,0,0,0,0,0,0
3088,60.868482,0,1.892233,0,38.201093,24.852509,0.796949,2.849428,0,89.087802,0,14.782507,0,60.575152,33.904437,60.935944,50.051571,33.853302,50,27,0,0,0,0,0,0,0,0
3089,60.706952,0,1.902011,0,38.112674,25.046827,0.801069,2.848088,0,89.04011,0,14.873932,0,60.587276,33.801236,60.707829,49.988265,33.726571,50,27,0,0,0,0,0,0,0,0
3090,60.886683,0,1.900893,0,38.056291,25.070707,0.801538,2.86307,0,89.261938,0,14.844722,0,60.539315,33.706926,60.453398,49.917999,33.585221,50,27,0,0,0,0,0,0,0,0
3091,60.706861,0,1.906271,0,38.121581,24.952678,0.801721,2.84698,0,88.9041,0,14.900749,0,60.921106,33.803173,61.043579,50.081531,33.913099,50,27,0,0,0,0,0,0,0,0
3092,60.930854,0,1.907608,0,37.903451,25.077726,0.796466,2.861437,0,89.331678,0,14.916143,0,60.88231,33.829176,61.05198,50.083447,33.917767,50,27,0,0,0,0,0,0,0,0
3093,60.664532,0,1.901749,0,37.94289,25.002347,0.802968,2.848734,0,89.773137,0,14.885091,0,60.859887,33.713055,60.77401,50.006202,33.763339,50,27,0,0,0,0,0,0,0,0
3094,60.751467,0,1.890447,0,38.022261,24.983495,0.798107,2.864376,0,89.324469,0,14.851168,0,60.786416,33.803058,60.895755,50.039821,33.830975,50,27,0,0,0,0,0,0,0,0
3095,60.862441,0,1.900695,0,38.220286,25.109611,0.800751,2.840572,0,88.842863,0,14.825676,0,60.790963,33.824512,60.938724,50.0515,33.854847,50,27,0,0,0,0,0,0,0,0
