No,FI10501J.PV,FI10301J.PV,PI10105.PV,PI10103.PV,TI10101.PV,TI10103.PV,PI10101.PV,PIP101A1.PV,PIP101B1.PV,WIP101A.PV,WIP101B.PV,EIP101A.PV,EIP101B.PV,FIC10101.PV,FIC10101.OP,FIC10101.SP,LIC10101.PV,LIC10101.OP,LIC10101.SP,VX1YHQ.OP,VX2YHQ.OP,VX9D101.OP,VX2D101.OP,VX1P101.OP,PSV10101AB.OP,DS_P101.OP,XL_P101.OP,label
1879,60.792752,0.0,1.893647,0.0,37.930759,24.925534,0.79816,2.852174,0.0,89.026078,0.0,14.858436,0.0,60.727936,33.716923,60.721648,49.993047,33.734249,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1880,60.889466,0.0,1.906106,0.0,37.975278,25.048588,0.798688,2.851111,0.0,88.878118,0.0,14.866071,0.0,60.910229,33.643959,60.750427,50.001036,33.750237,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1881,60.56552,0.0,1.901395,0.0,37.80861,24.958092,0.797289,2.845278,0.0,89.36964,0.0,14.845776,0.0,61.028454,33.35131,60.261333,49.865847,33.478519,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1882,60.704451,0.0,1.901874,0.0,38.04421,24.94017,0.795444,2.856069,0.0,89.238146,0.0,14.828711,0.0,60.724291,33.708488,60.758538,50.00394,33.754743,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1883,60.653886,0.0,1.899135,0.0,38.084927,25.043756,0.796734,2.852976,0.0,89.207789,0.0,14.810096,0.0,60.459307,33.854762,60.79996,50.015369,33.777756,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1884,61.139316,0.0,1.896946,0.0,38.119674,24.943748,0.798963,2.863466,0.0,89.458642,0.0,14.824613,0.0,60.790143,33.650747,60.679161,49.981905,33.710645,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1885,60.758519,0.0,1.898855,0.0,38.038987,25.034494,0.802743,2.855681,0.0,89.382077,0.0,14.833957,0.0,60.798442,33.605831,60.599651,49.960018,33.666473,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1886,60.53438,0.0,1.898646,0.0,37.937659,25.014001,0.798075,2.859708,0.0,89.175521,0.0,14.875934,0.0,60.88114,33.656239,60.801102,50.015897,33.77839,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1887,60.481317,0.0,1.891826,0.0,38.024286,24.956299,0.79679,2.854171,0.0,89.105685,0.0,14.779762,0.0,60.77105,33.575583,60.525881,49.939748,33.62549,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1888,61.048917,0.0,1.908815,0.0,37.861222,24.898768,0.796573,2.8613,0.0,88.643083,0.0,14.800823,0.0,60.406475,33.784869,60.618092,49.965535,33.676718,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1889,60.851043,0.0,1.904091,0.0,38.081313,25.046933,0.802272,2.85209,0.0,89.000586,0.0,14.829611,0.0,60.722844,33.645024,60.62625,49.967961,33.68125,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1890,60.787524,0.0,1.898873,0.0,38.102413,24.999024,0.800035,2.854869,0.0,89.095605,0.0,14.81406,0.0,60.564665,33.862929,60.933749,50.053112,33.852083,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1891,60.617802,0.0,1.912788,0.0,37.912376,24.953882,0.801866,2.854272,0.0,89.066311,0.0,14.943112,0.0,60.723695,33.597843,60.510548,49.935877,33.616971,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1892,61.031533,0.0,1.89892,0.0,38.056732,25.025247,0.795537,2.853215,0.0,88.975381,0.0,14.812339,0.0,60.661647,33.747021,60.776493,50.009702,33.764718,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1893,60.735248,0.0,1.896495,0.0,37.658,24.984274,0.797058,2.858923,0.0,89.100084,0.0,14.856051,0.0,60.441431,33.827905,60.719714,49.99396,33.733175,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1894,60.578656,0.0,1.895975,0.0,38.035656,25.094535,0.796477,2.847933,0.0,88.917332,0.0,14.844483,0.0,60.676598,33.752376,60.77817,50.010147,33.76565,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1895,60.707287,0.0,1.907818,0.0,38.201977,25.02947,0.803183,2.854409,0.0,88.895687,0.0,14.830887,0.0,60.62917,33.863558,60.958917,50.060054,33.866065,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1896,60.60734,0.0,1.903699,0.0,38.106299,25.005042,0.798713,2.857188,0.0,88.704847,0.0,14.85075,0.0,60.580845,33.785021,60.724319,49.994914,33.735733,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1897,61.055328,0.0,1.901429,0.0,37.904584,24.932112,0.79836,2.836876,0.0,89.089553,0.0,14.906419,0.0,60.930691,33.684141,60.852404,50.030341,33.806891,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1898,60.784531,0.0,1.898611,0.0,37.966888,25.080185,0.796228,2.862677,0.0,89.360796,0.0,14.875273,0.0,61.119426,33.604586,60.878221,50.037326,33.821234,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1899,60.895954,0.0,1.902282,0.0,37.995527,25.035622,0.800668,2.848991,0.0,89.43643,0.0,14.790949,0.0,60.572011,33.922942,61.017413,50.075612,33.898563,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1900,60.642079,0.0,1.904646,0.0,37.89128,25.096775,0.79816,2.858049,0.0,88.916799,0.0,14.823749,0.0,60.584324,33.926955,61.010355,50.073285,33.894642,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1901,60.555275,0.0,1.903591,0.0,37.849149,25.096807,0.799365,2.843602,0.0,88.816915,0.0,14.774317,0.0,60.572575,33.867041,60.845596,50.027382,33.803109,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1902,60.790724,0.0,1.916074,0.0,38.101136,24.941213,0.799274,2.860084,0.0,89.167425,0.0,14.902138,0.0,61.058909,33.714095,60.992247,50.06778,33.884582,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1903,60.930836,0.0,1.893785,0.0,37.912746,24.878152,0.797647,2.849273,0.0,89.214219,0.0,14.857936,0.0,60.629646,33.839222,60.831089,50.022899,33.795049,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1904,60.823611,0.0,1.900646,0.0,37.957354,24.903471,0.799971,2.855957,0.0,89.136391,0.0,14.848923,0.0,61.080869,33.628908,60.826091,50.021403,33.792273,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1905,60.77893,0.0,1.903359,0.0,37.995896,25.03194,0.803403,2.854513,0.0,89.366349,0.0,14.86975,0.0,60.705842,33.795581,60.818564,50.019216,33.788091,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1906,60.56432,0.0,1.906034,0.0,38.07641,24.971631,0.798413,2.85302,0.0,89.433572,0.0,14.848629,0.0,60.819325,33.681467,60.684292,49.982009,33.713496,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1907,60.703689,0.0,1.899852,0.0,38.019895,24.950499,0.795827,2.855014,0.0,88.813753,0.0,14.797861,0.0,60.816465,33.785075,60.90842,50.044046,33.838011,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1908,60.97566,0.0,1.898369,0.0,37.966557,24.943586,0.802923,2.866297,0.0,89.389399,0.0,14.901772,0.0,60.68109,33.792885,60.783772,50.009375,33.768762,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1909,60.690628,0.0,1.902669,0.0,37.870329,24.901704,0.794625,2.846617,0.0,89.305201,0.0,14.885663,0.0,60.952193,33.620655,60.68516,49.982072,33.713978,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1910,60.674478,0.0,1.907361,0.0,37.976325,24.995042,0.80139,2.846476,0.0,88.975454,0.0,14.815728,0.0,60.815603,33.762867,60.865239,50.031935,33.814022,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1911,60.484357,0.0,1.903763,0.0,37.976979,25.05015,0.798567,2.848716,0.0,88.87343,0.0,14.943186,0.0,60.442151,34.024592,61.04076,50.080289,33.911534,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1912,60.846438,0.0,1.895895,0.0,37.953304,24.999604,0.800383,2.846651,0.0,88.829683,0.0,14.913548,0.0,60.746192,33.902426,61.049693,50.082359,33.916496,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1913,60.887534,0.0,1.898135,0.0,37.833352,25.075791,0.796186,2.852909,0.0,89.184283,0.0,14.91303,0.0,60.86813,33.83226,61.004657,50.069501,33.891476,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1914,60.900272,0.0,1.902236,0.0,37.994683,24.928647,0.802606,2.849835,0.0,89.239323,0.0,15.011261,0.0,60.726777,33.77601,60.736118,49.994932,33.742288,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1915,60.741833,0.0,1.897944,0.0,38.112942,25.158849,0.793775,2.842743,0.0,89.188756,0.0,14.830197,0.0,60.777167,33.861235,60.965696,50.058412,33.869831,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1916,60.76538,0.0,1.903875,0.0,38.017177,25.092065,0.79843,2.851579,0.0,89.399651,0.0,14.917388,0.0,60.791156,33.835627,60.913886,50.043801,33.841048,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1917,60.743331,0.0,1.89567,0.0,37.967089,24.916465,0.799847,2.84784,0.0,89.211038,0.0,14.906247,0.0,60.885787,33.751567,60.823532,50.01861,33.790851,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1918,60.588181,0.0,1.890514,0.0,38.078615,24.890965,0.80327,2.847919,0.0,89.247093,0.0,14.92656,0.0,60.689276,33.780953,60.692898,49.982411,33.718277,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1919,60.581405,0.0,1.894895,0.0,38.044476,24.996329,0.801989,2.846142,0.0,89.303216,0.0,14.800756,0.0,61.097961,33.661413,60.849201,50.0257,33.805112,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1920,60.843765,0.0,1.900013,0.0,38.131032,25.089329,0.798926,2.846028,0.0,88.886263,0.0,14.894729,0.0,60.823097,33.684172,60.637891,49.967167,33.687717,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1921,60.752307,0.0,1.913011,0.0,37.996288,25.009572,0.796307,2.85348,0.0,88.805619,0.0,14.925727,0.0,60.359588,34.006015,60.864846,50.030059,33.813803,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1922,61.159704,0.0,1.899716,0.0,38.130058,25.006542,0.800011,2.843178,0.0,89.977968,0.0,14.857989,0.0,60.841819,33.732468,60.738485,49.994984,33.743603,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1923,60.890529,0.0,1.907551,0.0,37.886275,25.11557,0.801944,2.86396,0.0,89.064009,0.0,14.902325,0.0,60.958375,33.775521,60.952314,50.054111,33.862397,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1924,60.798261,0.0,1.895766,0.0,38.305474,25.116821,0.801645,2.847317,0.0,89.791619,0.0,14.813119,0.0,61.043376,33.50414,60.465251,49.919219,33.591806,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1925,60.690093,0.0,1.904632,0.0,37.833901,25.044075,0.8014,2.848988,0.0,89.418333,0.0,14.836414,0.0,60.877422,33.638313,60.61845,49.961965,33.676917,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1926,61.205956,0.0,1.907657,0.0,38.047925,24.987505,0.802439,2.848081,0.0,88.855656,0.0,14.898711,0.0,60.753782,33.708076,60.658153,49.973128,33.698974,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1927,60.603341,0.0,1.897258,0.0,38.049224,24.967354,0.798946,2.857319,0.0,89.121756,0.0,14.802267,0.0,60.652083,33.715028,60.577094,49.950857,33.653941,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1928,60.818755,0.0,1.90466,0.0,37.968025,25.09355,0.796341,2.864983,0.0,89.031001,0.0,14.92084,0.0,60.743014,33.938793,61.144716,50.10799,33.969287,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1929,60.650647,0.0,1.897894,0.0,38.036717,24.858344,0.797741,2.84984,0.0,89.048001,0.0,14.853257,0.0,60.728745,33.772028,60.753572,49.999342,33.751984,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1930,60.762256,0.0,1.899755,0.0,37.987856,25.052894,0.798729,2.836527,0.0,89.177261,0.0,14.880691,0.0,60.711481,33.750616,60.689589,49.981661,33.716438,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1931,60.481841,0.0,1.895648,0.0,37.892784,25.080541,0.803447,2.859508,0.0,89.107577,0.0,14.911495,0.0,60.79572,33.73148,60.734831,49.994256,33.741573,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1932,60.84794,0.0,1.902914,0.0,38.073734,25.125939,0.799102,2.846872,0.0,89.1901,0.0,14.921106,0.0,60.899103,33.868729,61.13153,50.103931,33.961961,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1933,60.817577,0.0,1.907779,0.0,37.863764,25.053829,0.801573,2.844764,0.0,89.323048,0.0,14.888462,0.0,60.958933,33.541425,60.486426,49.92511,33.60357,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1934,60.553404,0.0,1.900207,0.0,37.942003,24.99015,0.800625,2.8425,0.0,88.7662,0.0,14.805331,0.0,60.653683,33.932325,61.035262,50.077179,33.908479,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1935,60.898536,0.0,1.901673,0.0,37.85171,25.106689,0.802126,2.84191,0.0,88.937712,0.0,14.927333,0.0,61.056989,33.572675,60.656084,49.971991,33.697824,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1936,60.787095,0.0,1.89951,0.0,37.91405,25.067502,0.798013,2.845618,0.0,89.493091,0.0,14.837655,0.0,60.679265,33.828265,60.842551,50.023669,33.801417,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1937,60.686563,0.0,1.89581,0.0,37.855393,24.976727,0.796714,2.852906,0.0,89.306205,0.0,14.929231,0.0,60.660926,33.865042,60.891583,50.037104,33.828657,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1938,60.696035,0.0,1.893764,0.0,37.800429,25.040593,0.802497,2.846332,0.0,89.559573,0.0,14.919998,0.0,60.61505,33.733591,60.554011,49.943616,33.641117,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1939,60.75621,0.0,1.904079,0.0,37.998869,24.896362,0.798719,2.848876,0.0,88.779674,0.0,14.8045,0.0,60.783284,33.787334,60.839426,50.022784,33.799681,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1940,61.050122,0.0,1.907529,0.0,38.036767,25.121713,0.795922,2.851831,0.0,89.180221,0.0,14.901629,0.0,60.782725,33.793426,60.848208,50.025098,33.80456,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1941,60.336374,0.0,1.898332,0.0,37.761459,25.066287,0.802018,2.846737,0.0,89.399717,0.0,14.853693,0.0,60.560173,33.976638,61.008025,50.069145,33.893347,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1942,60.777711,0.0,1.894637,0.0,37.954768,25.090739,0.798929,2.837559,0.0,88.822004,0.0,14.935111,0.0,61.031949,33.589196,60.63455,49.965575,33.685861,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1943,60.795227,0.0,1.908517,0.0,37.993009,25.053295,0.801839,2.852262,0.0,88.948519,0.0,14.886138,0.0,61.236788,33.694347,61.08603,50.090533,33.936684,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1944,60.50201,0.0,1.904919,0.0,38.14844,25.089455,0.797382,2.857098,0.0,88.957616,0.0,14.86983,0.0,60.83385,33.654391,60.608231,49.958021,33.671239,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1945,60.712856,0.0,1.887778,0.0,37.952344,25.052847,0.800106,2.858475,0.0,89.296334,0.0,14.84123,0.0,60.734008,33.878588,60.995406,50.065243,33.886337,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1946,60.595398,0.0,1.900374,0.0,37.965751,24.913983,0.800815,2.863051,0.0,88.932047,0.0,14.839593,0.0,60.825079,33.59733,60.476862,49.921596,33.598257,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1947,60.803561,0.0,1.898349,0.0,37.727088,25.096014,0.795257,2.845324,0.0,88.587001,0.0,14.864843,0.0,60.693057,33.77494,60.741249,49.995061,33.745138,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,60.843769,0.0,1.897692,0.0,38.139006,24.967023,0.795462,2.85237,0.0,89.233587,0.0,14.838196,0.0,60.557792,33.987716,61.051797,50.08092,33.917665,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,60.478965,0.0,1.894,0.0,37.890643,24.967167,0.796375,2.842399,0.0,88.80495,0.0,14.833845,0.0,61.00758,33.491894,60.424834,49.907227,33.569352,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,60.687973,0.0,1.897682,0.0,37.984245,25.111355,0.798106,2.858331,0.0,89.209618,0.0,14.906328,0.0,61.019129,33.552257,60.600134,49.956141,33.666741,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,60.799883,0.0,1.89896,0.0,38.151239,24.968448,0.798828,2.838145,0.0,89.072982,0.0,14.870862,0.0,60.643066,33.918418,61.022628,50.073135,33.90146,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,60.547677,0.0,1.904721,0.0,37.912244,24.913944,0.803591,2.853238,0.0,89.054196,0.0,14.865677,0.0,60.732282,33.893022,61.034553,50.076067,33.908085,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1953,60.560808,0.0,1.894823,0.0,38.048195,24.980969,0.799157,2.868376,0.0,89.386959,0.0,14.83287,0.0,60.748977,33.892611,61.031489,50.074841,33.906383,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,60.604648,0.0,1.89838,0.0,38.098951,24.988449,0.799294,2.844628,0.0,89.209862,0.0,14.918574,0.0,60.559236,33.79522,60.618657,49.960364,33.677032,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,60.71385,0.0,1.898161,0.0,38.004875,24.996963,0.799348,2.853982,0.0,89.277026,0.0,14.891978,0.0,60.62422,33.754194,60.593388,49.953577,33.662993,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,60.646056,0.0,1.901285,0.0,37.91179,25.050271,0.800404,2.84887,0.0,89.89846,0.0,14.922101,0.0,60.61291,33.928701,60.952106,50.052956,33.862281,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,60.451381,0.0,1.909861,0.0,37.790824,25.054757,0.800725,2.83186,0.0,89.071367,0.0,14.825936,0.0,60.82303,33.74282,60.748933,49.996537,33.749407,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
